phage,host,species,relation
NC_027371,NZ_CP010341.1,Streptomyces,0
NC_001365,NZ_CP010341.1,Xanthomonadaceae;,0
NC_014649,NZ_CP010341.1,Vibrionaceae;,0
NC_028817,NZ_CP010341.1,Flavobacteriaceae;,0
NC_028818,NZ_CP010341.1,Nocardia,0
NC_023717,NZ_CP010341.1,Colwelliaceae;,0
MH536811,NZ_CP010341.1,Tannerellaceae;,0
NC_028955,NZ_CP010341.1,Actinoplanes,0
NC_028954,NZ_CP010341.1,Chlamydia/Chlamydophila,0
MH536815,NZ_CP010341.1,Moraxellaceae;,0
NC_030910,NZ_CP010341.1,Rhodococcus,0
NC_021789,NZ_CP010341.1,Mycobacterium;,0
NC_030918,NZ_CP010341.1,Corynebacterium,0
MH155872,NZ_CP010341.1,Mycobacterium,0
MH155877,NZ_CP010341.1,Comamonadaceae;,0
MH155878,NZ_CP010341.1,Pseudomonadaceae;,0
NC_009936,NZ_CP010341.1,Vertebrata;,0
MK112550,NZ_CP010341.1,Chlamydia/Chlamydophila,0
NC_009935,NZ_CP010341.1,chlorophytes;,0
NC_031100,NZ_CP010341.1,Comamonadaceae;,0
MK433271,NZ_CP010341.1,Listeriaceae;,0
NC_019918,NZ_CP010341.1,Vibrionaceae;,0
MK433276,NZ_CP010341.1,Pseudomonadaceae;,0
NC_029101,NZ_CP010341.1,Xanthomonadaceae;,0
NC_027389,NZ_CP010341.1,Pseudomonadaceae;,0
NC_019913,NZ_CP010341.1,Streptomyces;,0
NC_019912,NZ_CP010341.1,Caulobacteraceae;,0
NC_016762,NZ_CP010341.1,Microbacterium,0
NC_031921,NZ_CP010341.1,Tannerellaceae;,0
NC_002531,NZ_CP010341.1,Oscillatoriaceae;,0
NC_022746,NZ_CP010341.1,Mycobacteroides,0
NC_022747,NZ_CP010341.1,Listeriaceae;,0
NC_022744,NZ_CP010341.1,Microbacterium,0
MF541408,NZ_CP010341.1,Spiroplasmataceae;,0
NC_024140,NZ_CP010341.1,Pasteurellaceae;,0
NC_028672,NZ_CP010341.1,Vibrionaceae;,0
NC_006294,NZ_CP010341.1,Aeromonadaceae;,0
NC_028770,NZ_CP010341.1,Enterococcaceae;,0
NC_028773,NZ_CP010341.1,Pseudoalteromonadaceae;,0
NC_021337,NZ_CP010341.1,Peptostreptococcaceae;,0
NC_021531,NZ_CP010341.1,Mycobacteroides,0
NC_012697,NZ_CP010341.1,Flavobacteriaceae;,0
NC_031078,NZ_CP010341.1,Moraxellaceae;,0
NC_006883,NZ_CP010341.1,Trichormus,0
NC_004333,NZ_CP010341.1,Trichormus,0
NC_006552,NZ_CP010341.1,Enterobacteriaceae;,0
MH590599,NZ_CP010341.1,Propionibacterium,0
NC_024785,NZ_CP010341.1,Idiomarinaceae;,0
MH590597,NZ_CP010341.1,Erwiniaceae;,0
NC_000867,NZ_CP010341.1,Pectobacteriaceae;,0
NC_018840,NZ_CP010341.1,Mamiellales;,0
NC_018841,NZ_CP010341.1,Tannerellaceae;,0
NC_018842,NZ_CP010341.1,Hexapoda;,0
NC_010945,NZ_CP010341.1,Bacillaceae;,0
NC_018845,NZ_CP010341.1,Rhodococcus,0
NC_018847,NZ_CP010341.1,Tetrasphaera,0
NC_018848,NZ_CP010341.1,Actinoplanes,0
NC_018849,NZ_CP010341.1,Actinomyces,0
NC_025428,NZ_CP010341.1,Brevibacterium,0
MF347639,NZ_CP010341.1,Mycolicibacterium,0
NC_025423,NZ_CP010341.1,Hafniaceae;,0
MG663582,NZ_CP010341.1,Moraxellaceae;,0
MG663583,NZ_CP010341.1,Shewanellaceae;,0
MG663584,NZ_CP010341.1,Mycoplasma,0
MG663585,NZ_CP010341.1,Sphingomonadaceae;,0
MG663586,NZ_CP010341.1,Pasteurellaceae;,0
NC_011421,NZ_CP010341.1,Thermoanaerobacterales,0
MH651172,NZ_CP010341.1,Morganellaceae;,0
NC_029025,NZ_CP010341.1,Streptomyces,0
KX507344,NZ_CP010341.1,Actinoplanes,0
KX507343,NZ_CP010341.1,Methanobacteria;,0
NC_019919,NZ_CP010341.1,Fusobacterium,0
MG925338,NZ_CP010341.1,Arthrobacter,0
NC_028855,NZ_CP010341.1,Enterobacteriaceae;,0
KT184390,NZ_CP010341.1,Halobacteria;,0
KT184391,NZ_CP010341.1,Actinomyces,0
NC_028850,NZ_CP010341.1,Vibrionaceae;,0
NC_027332,NZ_CP010341.1,Cutibacterium,0
NC_027333,NZ_CP010341.1,Listeriaceae;,0
MF919522,NZ_CP010341.1,Pseudoalteromonadaceae;,0
NC_011373,NZ_CP010341.1,Halomonadaceae;,0
MF467949,NZ_CP010341.1,Thermoanaerobacterales,0
MF467948,NZ_CP010341.1,Actinoplanes,0
KR347355,NZ_CP010341.1,Sinomonas,0
KR347354,NZ_CP010341.1,Mycobacterium;,0
KR347353,NZ_CP010341.1,Comamonadaceae;,0
NC_028694,NZ_CP010341.1,Helicobacteraceae;,0
NC_019414,NZ_CP010341.1,Burkholderiaceae;,0
NC_026599,NZ_CP010341.1,Mycobacterium;,0
NC_026594,NZ_CP010341.1,Bacteroidaceae;,0
NC_031926,NZ_CP010341.1,Halobacteria;,0
MF975638,NZ_CP010341.1,Caulobacteraceae;,0
NC_028789,NZ_CP010341.1,Trichormus,0
MK305891,NZ_CP010341.1,Sinomonas,0
MK305890,NZ_CP010341.1,Alcaligenaceae;,0
MF975637,NZ_CP010341.1,Streptomyces;,0
NC_016765,NZ_CP010341.1,Rhodospirillaceae;,0
MK450431,NZ_CP010341.1,Tetrasphaera,0
NC_021316,NZ_CP010341.1,Leptospira,0
NC_021312,NZ_CP010341.1,Vibrionaceae;,0
NC_022966,NZ_CP010341.1,Microcoleaceae;,0
NC_022967,NZ_CP010341.1,Streptococcaceae;,0
NC_021318,NZ_CP010341.1,Rhodospirillaceae;,0
NC_028829,NZ_CP010341.1,Sphingomonadaceae;,0
NC_027348,NZ_CP010341.1,Microbacterium,0
NC_009799,NZ_CP010341.1,,0
NC_029022,NZ_CP010341.1,Nodularia,0
NC_028820,NZ_CP010341.1,Acetobacteraceae;,0
NC_019916,NZ_CP010341.1,Chlamydia/Chlamydophila,0
NC_027345,NZ_CP010341.1,Aeromonadaceae;,0
NC_028827,NZ_CP010341.1,Bdellovibrionaceae;,0
NC_027346,NZ_CP010341.1,Morganellaceae;,0
NC_030929,NZ_CP010341.1,Thermoanaerobacterales,0
NC_003085,NZ_CP010341.1,Alcaligenaceae;,0
NC_030923,NZ_CP010341.1,Staphylococcaceae;,0
NC_020842,NZ_CP010341.1,Trichormus,0
NC_020841,NZ_CP010341.1,Idiomarinaceae;,0
NC_020840,NZ_CP010341.1,Vertebrata;,0
NC_020847,NZ_CP010341.1,Methanobacteria;,0
NC_020845,NZ_CP010341.1,Brucellaceae;,0
MH155880,NZ_CP010341.1,Hafniaceae;,0
NC_013021,NZ_CP010341.1,Actinomyces,0
NC_031039,NZ_CP010341.1,Campylobacteraceae;,0
NC_031034,NZ_CP010341.1,Bacteroidaceae;,0
NC_031037,NZ_CP010341.1,Sphingomonadaceae;,0
NC_021559,NZ_CP010341.1,Helicobacteraceae;,0
NC_012418,NZ_CP010341.1,Arthrobacter,0
NC_030951,NZ_CP010341.1,Brevibacterium,0
KU958700,NZ_CP010341.1,Comamonadaceae;,0
NC_016658,NZ_CP010341.1,Pseudomonadaceae;,0
NC_029118,NZ_CP010341.1,Leuconostocaceae;,0
NC_028675,NZ_CP010341.1,Streptococcaceae;,0
NC_021556,NZ_CP010341.1,Halobacteria;,0
NC_018838,NZ_CP010341.1,Bacillaceae;,0
NC_031049,NZ_CP010341.1,Tannerellaceae;,0
NC_020998,NZ_CP010341.1,Xanthomonadaceae;,0
NC_020489,NZ_CP010341.1,Hexapoda;,0
NC_024697,NZ_CP010341.1,Sinomonas,0
NC_025462,NZ_CP010341.1,Xanthomonadaceae;,0
NC_003327,NZ_CP010341.1,Propionibacterium,0
NC_018277,NZ_CP010341.1,Halobacteria;,0
NC_018274,NZ_CP010341.1,Thermoanaerobacterales,0
NC_018272,NZ_CP010341.1,Streptomyces;,0
NC_018271,NZ_CP010341.1,Aeromonadaceae;,0
NC_026242,NZ_CP010341.1,Halomonadaceae;,0
NC_021864,NZ_CP010341.1,Actinomyces,0
NC_023583,NZ_CP010341.1,Enterococcaceae;,0
NC_028890,NZ_CP010341.1,Staphylococcaceae;,0
NC_028892,NZ_CP010341.1,Bacteroidaceae;,0
NC_028895,NZ_CP010341.1,Microcoleaceae;,0
NC_028679,NZ_CP010341.1,Bdellovibrionaceae;,0
KT124228,NZ_CP010341.1,Arthrobacter,0
KT124229,NZ_CP010341.1,Tannerellaceae;,0
KT152029,NZ_CP010341.1,Halobacteria;,0
NC_028799,NZ_CP010341.1,Pseudomonadaceae;,0
NC_005178,NZ_CP010341.1,Flavobacteriaceae;,0
NC_013600,NZ_CP010341.1,Thermoanaerobacterales,0
NC_020201,NZ_CP010341.1,Bacteroidaceae;,0
KT124227,NZ_CP010341.1,Enterococcaceae;,0
NC_019515,NZ_CP010341.1,Thermoanaerobacterales,0
NC_029006,NZ_CP010341.1,Enterococcaceae;,0
NC_019518,NZ_CP010341.1,Thermoanaerobacterales,0
NC_024354,NZ_CP010341.1,Corynebacterium,0
NC_029008,NZ_CP010341.1,Nodularia,0
NC_002180,NZ_CP010341.1,Hexapoda;,0
NC_017674,NZ_CP010341.1,Gordonia,0
NC_005091,NZ_CP010341.1,Spiroplasmataceae;,0
NC_013197,NZ_CP010341.1,Leptospira,0
NC_028745,NZ_CP010341.1,Sulfolobaceae;,0
NC_004629,NZ_CP010341.1,Pseudoalteromonadaceae;,0
NC_023700,NZ_CP010341.1,Colwelliaceae;,0
NC_001271,NZ_CP010341.1,Propionibacterium,0
NC_005879,NZ_CP010341.1,Pseudomonadaceae;,0
NC_028944,NZ_CP010341.1,Shewanellaceae;,0
NC_022982,NZ_CP010341.1,Tannerellaceae;,0
KX344445,NZ_CP010341.1,Cutibacterium,0
MH019216,NZ_CP010341.1,Oceanospirillaceae;,0
NC_022987,NZ_CP010341.1,Brucellaceae;,0
NC_024330,NZ_CP010341.1,Thermoanaerobacterales,0
MF358541,NZ_CP010341.1,Tannerellaceae;,0
NC_005891,NZ_CP010341.1,Bdellovibrionaceae;,0
NC_011165,NZ_CP010341.1,Chlamydia/Chlamydophila,0
NC_011166,NZ_CP010341.1,Streptomyces,0
NC_011167,NZ_CP010341.1,Mycobacteroides,0
NC_011756,NZ_CP010341.1,Alcaligenaceae;,0
NC_031070,NZ_CP010341.1,Corynebacterium,0
NC_020872,NZ_CP010341.1,Nocardia,0
NC_020873,NZ_CP010341.1,Flavobacteriaceae;,0
NC_031912,NZ_CP010341.1,Campylobacteraceae;,0
NC_031911,NZ_CP010341.1,Xanthomonadaceae;,0
NC_019909,NZ_CP010341.1,Propionibacterium,0
NC_031917,NZ_CP010341.1,Chlamydia/Chlamydophila,0
NC_023581,NZ_CP010341.1,Sinomonas,0
NC_031914,NZ_CP010341.1,Aeromonadaceae;,0
NC_019454,NZ_CP010341.1,Rhodospirillaceae;,0
NC_031919,NZ_CP010341.1,Shewanellaceae;,0
NC_019457,NZ_CP010341.1,Alcaligenaceae;,0
NC_019450,NZ_CP010341.1,Streptococcaceae;,0
NC_019451,NZ_CP010341.1,Aeromonadaceae;,0
NC_034248,NZ_CP010341.1,Sulfolobaceae;,0
NC_024216,NZ_CP010341.1,Staphylococcaceae;,0
NC_022771,NZ_CP010341.1,Rhizobiaceae;,0
NC_021867,NZ_CP010341.1,Oscillatoriaceae;,0
MH171093,NZ_CP010341.1,Cutibacterium,0
MH171096,NZ_CP010341.1,Campylobacteraceae;,0
MH171094,NZ_CP010341.1,Acetobacteraceae;,0
NC_031005,NZ_CP010341.1,Ruminococcaceae;,0
NC_031006,NZ_CP010341.1,Pectobacteriaceae;,0
NC_028971,NZ_CP010341.1,Bacillaceae;,0
NC_031003,NZ_CP010341.1,Alcaligenaceae;,0
NC_021788,NZ_CP010341.1,Colwelliaceae;,0
NC_009760,NZ_CP010341.1,Idiomarinaceae;,0
NC_027359,NZ_CP010341.1,Pectobacteriaceae;,0
NC_028931,NZ_CP010341.1,Campylobacteraceae;,0
NC_028999,NZ_CP010341.1,Mycolicibacterium,0
NC_028998,NZ_CP010341.1,Bacillaceae;,0
NC_015284,NZ_CP010341.1,Corynebacterium,0
NC_008367,NZ_CP010341.1,Rhodospirillaceae;,0
NC_015280,NZ_CP010341.1,Bacillaceae;,0
NC_015283,NZ_CP010341.1,Brucellaceae;,0
NC_027630,NZ_CP010341.1,Rhodococcus,0
NC_018834,NZ_CP010341.1,Propionibacterium,0
NC_018836,NZ_CP010341.1,Vertebrata;,0
NC_018832,NZ_CP010341.1,Oscillatoriaceae;,0
NC_015209,NZ_CP010341.1,Mycolicibacterium,0
NC_018839,NZ_CP010341.1,Enterobacteriaceae;,0
NC_021557,NZ_CP010341.1,Spiroplasmataceae;,0
NC_001978,NZ_CP010341.1,Nocardia,0
MH825706,NZ_CP010341.1,Microbacterium,0
NC_020078,NZ_CP010341.1,Nocardia,0
NC_035117,NZ_CP010341.1,Oscillatoriaceae;,0
NC_004664,NZ_CP010341.1,Mycolicibacterium,0
MG198780,NZ_CP010341.1,Prochlorococcus,0
NC_002700,NZ_CP010341.1,Bdellovibrionaceae;,0
NC_027336,NZ_CP010341.1,Bdellovibrionaceae;,0
NC_026602,NZ_CP010341.1,Pseudoalteromonadaceae;,0
NC_026601,NZ_CP010341.1,Moraxellaceae;,0
NC_001331,NZ_CP010341.1,Streptococcaceae;,0
NC_005345,NZ_CP010341.1,Thermaceae;,0
NC_028099,NZ_CP010341.1,Arthrobacter,0
NC_014637,NZ_CP010341.1,Enterococcaceae;,0
NC_005342,NZ_CP010341.1,Brevibacterium,0
MF919516,NZ_CP010341.1,Idiomarinaceae;,0
NC_023605,NZ_CP010341.1,Brevibacterium,0
NC_028904,NZ_CP010341.1,Oscillatoriaceae;,0
MF919515,NZ_CP010341.1,Tannerellaceae;,0
KP876466,NZ_CP010341.1,Listeriaceae;,0
KP876465,NZ_CP010341.1,Clostridiaceae;,0
NC_024792,NZ_CP010341.1,Acetobacteraceae;,0
NC_024791,NZ_CP010341.1,Pasteurellaceae;,0
NC_006936,NZ_CP010341.1,Pectobacteriaceae;,0
DQ398041,NZ_CP010341.1,Peptostreptococcaceae;,0
MT024868,NZ_CP010341.1,Hexapoda;,0
MN284905,NZ_CP010341.1,Microcoleaceae;,0
MN444873,NZ_CP010341.1,Alcaligenaceae;,0
MN096366,NZ_CP010341.1,Staphylococcaceae;,0
MK977715,NZ_CP010341.1,Actinoplanes,0
MN813676,NZ_CP010341.1,Leuconostocaceae;,0
MT897901,NZ_CP010341.1,Leuconostocaceae;,0
MT889375,NZ_CP010341.1,Kitasatospora,0
MT684592,NZ_CP010341.1,Listeriaceae;,0
MK875795,NZ_CP010341.1,Halomonadaceae;,0
KX507362,NZ_CP010341.1,Hexapoda;,0
MN585984,NZ_CP010341.1,Propionibacterium,0
MN062710,NZ_CP010341.1,Enterobacteriaceae;,0
MK757449,NZ_CP010341.1,Nodularia,0
MT024862,NZ_CP010341.1,Vertebrata;,0
MK894435,NZ_CP010341.1,Sinomonas,0
JF704092,NZ_CP010341.1,Chlamydia/Chlamydophila,0
MN369763,NZ_CP010341.1,Microbacterium,0
MK376963,NZ_CP010341.1,Leuconostocaceae;,0
MN234208,NZ_CP010341.1,Sinomonas,0
MN062713,NZ_CP010341.1,Mycobacteroides,0
MN234214,NZ_CP010341.1,Methanobacteria;,0
MT310886,NZ_CP010341.1,Spiroplasmataceae;,0
MT310885,NZ_CP010341.1,Comamonadaceae;,0
MK801731,NZ_CP010341.1,Comamonadaceae;,0
MN908693,NZ_CP010341.1,Chlamydia/Chlamydophila,0
MN586036,NZ_CP010341.1,Alcaligenaceae;,0
MN703405,NZ_CP010341.1,Mycoplasma,0
MN119379,NZ_CP010341.1,Fusobacterium,0
MT310884,NZ_CP010341.1,Comamonadaceae;,0
MN234192,NZ_CP010341.1,Clostridiaceae;,0
MT818427,NZ_CP010341.1,Aeromonadaceae;,0
MN369756,NZ_CP010341.1,,0
MN444877,NZ_CP010341.1,Actinomyces,0
MN234188,NZ_CP010341.1,Sinomonas,0
MK814755,NZ_CP010341.1,Halomonadaceae;,0
MN234183,NZ_CP010341.1,Mycoplasma,0
MN428050,NZ_CP010341.1,Mycobacterium;,0
MN735429,NZ_CP010341.1,Moraxellaceae;,0
MN224564,NZ_CP010341.1,Xanthomonadaceae;,0
MN062711,NZ_CP010341.1,Peptostreptococcaceae;,0
MK737943,NZ_CP010341.1,Lactobacillaceae;,0
MT771339,NZ_CP010341.1,Campylobacteraceae;,0
MT723942,NZ_CP010341.1,Thermaceae;,0
MT024863,NZ_CP010341.1,Oceanospirillaceae;,0
MK494114,NZ_CP010341.1,Comamonadaceae;,0
MN585986,NZ_CP010341.1,Streptococcaceae;,0
MK864266,NZ_CP010341.1,Pasteurellaceae;,0
MK937610,NZ_CP010341.1,Mycobacterium,0
MN234166,NZ_CP010341.1,Mycobacterium;,0
MT310875,NZ_CP010341.1,Peptostreptococcaceae;,0
MN585977,NZ_CP010341.1,Clavibacter,0
MN234230,NZ_CP010341.1,Oscillatoriaceae;,0
MN813700,NZ_CP010341.1,Morganellaceae;,0
MN096382,NZ_CP010341.1,,0
MK494129,NZ_CP010341.1,Staphylococcaceae;,0
MN585971,NZ_CP010341.1,Brevibacterium,0
MT310853,NZ_CP010341.1,Pasteurellaceae;,0
MT889372,NZ_CP010341.1,Leptospira,0
MT553347,NZ_CP010341.1,Thermoanaerobacterales,0
MN444871,NZ_CP010341.1,Corynebacterium,0
MT658802,NZ_CP010341.1,Campylobacteraceae;,0
MN585990,NZ_CP010341.1,Staphylococcaceae;,0
MT723935,NZ_CP010341.1,Chlamydia/Chlamydophila,0
MN586006,NZ_CP010341.1,Streptomyces;,0
MT818416,NZ_CP010341.1,,0
MN617845,NZ_CP010341.1,Mycobacterium,0
KX550442,NZ_CP010341.1,II.,0
MT114165,NZ_CP010341.1,Helicobacteraceae;,0
MK937603,NZ_CP010341.1,Brevibacterium,0
MK814751,NZ_CP010341.1,Oscillatoriaceae;,0
MK864265,NZ_CP010341.1,Mycolicibacterium,0
MK501730,NZ_CP010341.1,Nodularia,0
AY129339,NZ_CP010341.1,Kitasatospora,0
MT498035,NZ_CP010341.1,Brevibacterium,0
MK460245,NZ_CP010341.1,Staphylococcaceae;,0
MT889390,NZ_CP010341.1,Aeromonadaceae;,0
MT522006,NZ_CP010341.1,Peptostreptococcaceae;,0
MN586021,NZ_CP010341.1,Halomonadaceae;,0
MN369744,NZ_CP010341.1,Methanobacteria;,0
MN586053,NZ_CP010341.1,Aeromonadaceae;,0
MT310861,NZ_CP010341.1,Prochlorococcus,0
MK967390,NZ_CP010341.1,Pelagibacteraceae;,0
MT521996,NZ_CP010341.1,Shewanellaceae;,0
MH045555,NZ_CP010341.1,Pectobacteriaceae;,0
MN585978,NZ_CP010341.1,Acetobacteraceae;,0
MK878896,NZ_CP010341.1,Nocardia,0
KF841475,NZ_CP010341.1,Alcaligenaceae;,0
MK801730,NZ_CP010341.1,Bdellovibrionaceae;,0
MT658804,NZ_CP010341.1,Halobacteria;,0
MN369737,NZ_CP010341.1,Caulobacteraceae;,0
KU160640,NZ_CP010341.1,Pasteurellaceae;,0
MK919472,NZ_CP010341.1,II.,0
MT952852,NZ_CP010341.1,Rhizobiaceae;,0
MH576972,NZ_CP010341.1,Alcaligenaceae;,0
MN908692,NZ_CP010341.1,Oceanospirillaceae;,0
MN586002,NZ_CP010341.1,Arthrobacter,0
MK967387,NZ_CP010341.1,Comamonadaceae;,0
MT776810,NZ_CP010341.1,Tsukamurella,0
MT498049,NZ_CP010341.1,Ruminococcaceae;,0
MK801722,NZ_CP010341.1,Helicobacteraceae;,0
KX522649,NZ_CP010341.1,Bacteroidaceae;,0
MN813686,NZ_CP010341.1,Mycobacterium,0
MG099940,NZ_CP010341.1,Peptostreptococcaceae;,0
MK279897,NZ_CP010341.1,Yersiniaceae;,0
MT771348,NZ_CP010341.1,Vertebrata;,0
MH976509,NZ_CP010341.1,Tannerellaceae;,0
MG099941,NZ_CP010341.1,Rhodococcus,0
MK494123,NZ_CP010341.1,Mycobacteroides,0
MK878897,NZ_CP010341.1,Oceanospirillaceae;,0
MG099942,NZ_CP010341.1,Caulobacteraceae;,0
KY965066,NZ_CP010341.1,Chlamydia/Chlamydophila,0
MK494103,NZ_CP010341.1,Listeriaceae;,0
MN585964,NZ_CP010341.1,Actinomyces,0
MN586012,NZ_CP010341.1,Sinomonas,0
MT553336,NZ_CP010341.1,Fusobacterium,0
MN586039,NZ_CP010341.1,Sulfolobaceae;,0
KY224001,NZ_CP010341.1,Microcoleaceae;,0
KU998236,NZ_CP010341.1,Chlamydia/Chlamydophila,0
MH536814,NZ_CP010341.1,Chlamydia/Chlamydophila,0
MN617844,NZ_CP010341.1,Burkholderiaceae;,0
MT024867,NZ_CP010341.1,Xanthomonadaceae;,0
MT310865,NZ_CP010341.1,Tetrasphaera,0
MG920060,NZ_CP010341.1,Vertebrata;,0
MH155865,NZ_CP010341.1,Vibrionaceae;,0
MK524516,NZ_CP010341.1,Oscillatoriaceae;,0
KY549154,NZ_CP010341.1,Brucellaceae;,0
MN586030,NZ_CP010341.1,Sphingomonadaceae;,0
MF185727,NZ_CP010341.1,Campylobacteraceae;,0
MK112531,NZ_CP010341.1,Enterococcaceae;,0
MN945900,NZ_CP010341.1,Vibrionaceae;,0
MT897902,NZ_CP010341.1,Sphingomonadaceae;,0
MT310874,NZ_CP010341.1,Pasteurellaceae;,0
MF133446,NZ_CP010341.1,Tetrasphaera,0
MN234235,NZ_CP010341.1,Trichormus,0
MT723939,NZ_CP010341.1,Propionibacterium,0
MH045556,NZ_CP010341.1,Oceanospirillaceae;,0
MF537628,NZ_CP010341.1,Mycoplasma,0
MG757155,NZ_CP010341.1,Arthrobacter,0
MK112532,NZ_CP010341.1,Enterococcaceae;,0
MK967391,NZ_CP010341.1,Lactobacillaceae;,0
JN699628,NZ_CP010341.1,Staphylococcaceae;,0
MG920061,NZ_CP010341.1,Mamiellales;,0
MK112533,NZ_CP010341.1,Alcaligenaceae;,0
EU816590,NZ_CP010341.1,Brevibacterium,0
MK359351,NZ_CP010341.1,Fusobacterium,0
MK894436,NZ_CP010341.1,Thermoanaerobacterales,0
MH834601,NZ_CP010341.1,Helicobacteraceae;,0
MN369757,NZ_CP010341.1,Mycobacterium,0
MT952844,NZ_CP010341.1,Bacteroidaceae;,0
MN183283,NZ_CP010341.1,Bacillaceae;,0
MK433270,NZ_CP010341.1,Halobacteria;,0
MK392363,NZ_CP010341.1,Mycoplasma,0
KU998235,NZ_CP010341.1,Enterobacteriaceae;,0
MK524511,NZ_CP010341.1,Fusobacterium,0
MH051249,NZ_CP010341.1,Tsukamurella,0
JF957057,NZ_CP010341.1,Hafniaceae;,0
EU568876,NZ_CP010341.1,Acetobacteraceae;,0
MK305884,NZ_CP010341.1,Caulobacteraceae;,0
MH450114,NZ_CP010341.1,chlorophytes;,0
MK433274,NZ_CP010341.1,Streptomyces,0
MN284892,NZ_CP010341.1,Peptostreptococcaceae;,0
MH271293,NZ_CP010341.1,Rhodospirillaceae;,0
MN096371,NZ_CP010341.1,Sinomonas,0
MH834602,NZ_CP010341.1,Oceanospirillaceae;,0
MK977714,NZ_CP010341.1,Peptostreptococcaceae;,0
MG812487,NZ_CP010341.1,Nodularia,0
KX507345,NZ_CP010341.1,Corynebacterium,0
MH779498,NZ_CP010341.1,Mamiellales;,0
KF006817,NZ_CP010341.1,Idiomarinaceae;,0
MT114160,NZ_CP010341.1,Halomonadaceae;,0
KC691254,NZ_CP010341.1,Arthrobacter,0
KT365401,NZ_CP010341.1,Clavibacter,0
MH576949,NZ_CP010341.1,Burkholderiaceae;,0
MH450115,NZ_CP010341.1,Bacteroidaceae;,0
MT521990,NZ_CP010341.1,Vertebrata;,0
KT591491,NZ_CP010341.1,Lactobacillaceae;,0
MH834603,NZ_CP010341.1,Vertebrata;,0
KU998233,NZ_CP010341.1,Trichormus,0
MN585999,NZ_CP010341.1,Burkholderiaceae;,0
KU865302,NZ_CP010341.1,Oceanospirillaceae;,0
KX925554,NZ_CP010341.1,Morganellaceae;,0
MH576973,NZ_CP010341.1,Streptococcaceae;,0
KX808130,NZ_CP010341.1,Pseudoalteromonadaceae;,0
KT270441,NZ_CP010341.1,Pseudoalteromonadaceae;,0
MN586045,NZ_CP010341.1,Pectobacteriaceae;,0
KX443326,NZ_CP010341.1,Mycobacterium;,0
KR347352,NZ_CP010341.1,Nocardia,0
,NZ_CP010341.1,Streptomyces;,0
MK524501,NZ_CP010341.1,Propionibacterium,0
MH271294,NZ_CP010341.1,Mycolicibacterium,0
MN369762,NZ_CP010341.1,,0
MK376958,NZ_CP010341.1,Arthrobacter,0
MT889373,NZ_CP010341.1,Acetobacteraceae;,0
MK814753,NZ_CP010341.1,Oscillatoriaceae;,0
MN586043,NZ_CP010341.1,Morganellaceae;,0
MN585998,NZ_CP010341.1,Bacillaceae;,0
MT498067,NZ_CP010341.1,,0
MT498055,NZ_CP010341.1,Lactobacillaceae;,0
MK494115,NZ_CP010341.1,Bdellovibrionaceae;,0
MW055901,NZ_CP010341.1,Burkholderiaceae;,0
MN096356,NZ_CP010341.1,Rhodospirillaceae;,0
MT723938,NZ_CP010341.1,Morganellaceae;,0
MT889378,NZ_CP010341.1,Streptomyces,0
MT639649,NZ_CP010341.1,Pectobacteriaceae;,0
MK977698,NZ_CP010341.1,Pectobacteriaceae;,0
MK814762,NZ_CP010341.1,Colwelliaceae;,0
MN119377,NZ_CP010341.1,Bacteroidaceae;,0
MT776809,NZ_CP010341.1,Corynebacterium,0
AY129337,NZ_CP010341.1,Sulfolobaceae;,0
MN428065,NZ_CP010341.1,Prochlorococcus,0
MT723943,NZ_CP010341.1,II.,0
MN892484,NZ_CP010341.1,Comamonadaceae;,0
MN234163,NZ_CP010341.1,Shewanellaceae;,0
MH153800,NZ_CP010341.1,Burkholderiaceae;,0
MK919475,NZ_CP010341.1,Actinomyces,0
MW055902,NZ_CP010341.1,Thermaceae;,0
MK757446,NZ_CP010341.1,Thermaceae;,0
MK967401,NZ_CP010341.1,Tsukamurella,0
MT657333,NZ_CP010341.1,Lactobacillaceae;,0
DQ398053,NZ_CP010341.1,Sphingomonadaceae;,0
MK937598,NZ_CP010341.1,Streptomyces,0
MN062705,NZ_CP010341.1,Enterococcaceae;,0
MT889386,NZ_CP010341.1,Caulobacteraceae;,0
MK494132,NZ_CP010341.1,,0
MT310867,NZ_CP010341.1,Colwelliaceae;,0
MN807246,NZ_CP010341.1,Gordonia,0
MT498056,NZ_CP010341.1,Mycobacteroides,0
MK494108,NZ_CP010341.1,Mycoplasma,0
MK937601,NZ_CP010341.1,Listeriaceae;,0
MT723944,NZ_CP010341.1,Rhodospirillaceae;,0
DQ398043,NZ_CP010341.1,Idiomarinaceae;,0
AY129330,NZ_CP010341.1,Chlamydia/Chlamydophila,0
AY129333,NZ_CP010341.1,Clavibacter,0
MK801733,NZ_CP010341.1,Comamonadaceae;,0
MK875794,NZ_CP010341.1,Methanobacteria;,0
MN204495,NZ_CP010341.1,Sphingomonadaceae;,0
MN284906,NZ_CP010341.1,Fusobacterium,0
MK279844,NZ_CP010341.1,II.,0
KX557288,NZ_CP010341.1,Flavobacteriaceae;,0
MN310543,NZ_CP010341.1,Idiomarinaceae;,0
MN586022,NZ_CP010341.1,Streptomyces;,0
MN204501,NZ_CP010341.1,Fusobacterium,0
MK494107,NZ_CP010341.1,Comamonadaceae;,0
MT684591,NZ_CP010341.1,Streptococcaceae;,0
